"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"549",27.61,1,0,1,0,0,0,1,0,0
"550",22.63,1,0,0,0,0,0,1,0,0
"551",24.76,1,0,0,0,0,0,1,0,0
"552",20.44,0,1,0,0,0,0,1,0,0
"553",20.07,1,0,0,0,0,1,1,0,0
"554",20.88,1,0,1,0,0,0,1,0,0
"555",22.78,1,0,0,0,0,0,1,0,0
"556",24.47,1,0,0,1,0,0,1,0,0
"557",21.89,1,0,0,0,0,0,1,0,0
"558",22.18,1,0,0,0,0,0,1,0,0
"559",24.46,1,0,0,1,0,0,1,0,0
"560",21.87,1,0,1,0,0,0,1,0,0
"561",20.63,0,1,1,0,0,1,1,0,0
"562",33.18,0,0,1,0,0,0,1,0,0
"563",21.1,1,0,1,0,0,0,1,0,0
"564",21.16,1,0,1,0,0,0,1,0,0
"565",26.05,1,0,0,0,0,1,1,0,1
"566",22.61,1,0,1,0,0,0,1,0,0
"567",23.12,1,0,1,0,0,0,1,0,0
"568",25.97,1,0,1,0,0,0,1,0,0
"569",26.56,1,0,1,0,0,1,1,0,0
"570",21.3,1,0,0,0,0,0,1,0,0
"571",24.11,1,0,0,0,0,0,1,0,0
"572",24.2,0,1,0,1,0,0,1,0,0
"573",34.03,1,0,0,1,0,1,1,0,0
"574",25.36,1,0,0,1,0,1,1,0,0
"575",14.95,1,0,1,0,0,0,1,0,0
"576",14.7,1,0,1,0,0,0,1,0,0
"577",17.5,1,0,0,0,0,0,1,0,0
"578",17.31,1,0,0,0,0,0,1,0,0
"579",19.55,1,0,1,0,0,0,1,0,0
"580",25.41,1,0,1,0,0,0,1,0,0
"581",20.73,1,0,1,0,0,0,1,0,0
"582",28.12,1,0,1,0,0,0,1,0,0
"583",19.62,1,0,1,0,0,0,1,0,0
"584",21.83,1,0,0,0,0,0,1,0,0
"585",25.62,0,1,0,0,0,1,1,0,0
"586",20.24,0,0,0,0,1,0,1,0,0
"587",21.81,1,0,0,0,0,0,1,0,0
"588",19.57,1,0,0,0,0,0,1,0,0
"589",21.52,1,0,0,0,0,0,1,0,0
"590",22.02,1,0,0,1,0,0,1,0,0
"591",24.8,1,0,0,0,0,0,1,0,0
"592",20.07,1,0,0,0,0,0,1,0,0
"593",21.28,1,0,0,0,0,0,1,0,0
"594",23.49,1,0,0,0,0,0,1,0,0
"595",21.82,1,0,0,0,0,0,1,0,0
"596",23.88,1,0,0,0,0,0,1,0,0
"597",24.43,1,0,0,0,0,0,1,0,0
"598",24.44,1,0,0,0,0,0,1,0,0
"599",28.48,1,0,1,0,0,0,1,0,0
"600",21.43,1,0,0,0,0,0,1,0,0
"601",24.2,0,0,1,0,0,0,1,0,0
"602",27.89,1,0,1,0,0,0,1,0,0
"603",23.86,1,0,0,0,0,0,1,0,0
"604",19.56,1,0,1,1,0,0,1,0,0
"605",21.22,0,1,0,0,0,0,1,0,0
"606",21.97,1,0,0,0,0,0,1,0,0
"607",22.57,1,0,1,0,0,0,1,0,0
"608",26.2,1,0,0,0,0,1,1,0,0
"609",18.34,1,0,1,0,0,0,1,0,0
"610",23.36,1,0,1,0,0,0,1,0,0
"611",23.71,1,0,0,0,0,0,1,0,0
"612",25.6,1,0,1,0,0,0,1,0,0
"613",23.94,1,0,1,0,0,1,1,0,0
"614",33.89,1,0,1,0,0,0,1,0,0
"615",24.08,1,0,0,0,1,1,1,0,0
"616",21.41,1,0,1,1,0,0,1,0,0
"617",16.79,0,0,0,0,1,1,1,0,0
"618",24.71,1,0,0,0,0,1,1,1,0
"619",18.36,1,0,1,0,0,0,1,0,0
"620",22.22,1,0,1,0,0,0,1,0,0
"621",22.83,1,0,1,0,0,0,1,0,0
"622",26.37,1,0,1,0,0,0,1,0,0
"623",22.46,1,0,1,0,0,1,1,0,0
"624",18.24,1,0,1,0,0,0,1,0,0
"625",25.44,1,0,0,0,0,0,1,0,0
"626",24.68,1,0,0,0,0,1,1,0,0
"627",21.68,1,0,0,0,0,0,1,0,0
"628",24.91,0,1,0,0,0,0,1,0,0
"629",21.24,1,0,0,0,0,0,1,0,0
"630",23.32,1,0,0,0,0,0,1,0,0
"631",21.91,1,0,0,0,0,0,1,0,0
"632",23.68,1,0,0,1,0,0,1,0,0
"633",27.17,1,0,1,0,0,0,1,0,0
"634",28.38,1,0,1,0,0,0,1,0,0
"635",23.18,1,0,0,0,0,0,1,0,0
"636",25.79,1,0,0,0,0,0,1,0,0
"637",26.69,1,0,0,0,0,1,1,0,0
"638",22.66,1,0,1,0,0,0,1,0,0
"639",23.74,1,0,1,0,0,0,1,0,0
"640",25.81,1,0,1,0,0,0,1,0,0
"641",20.48,1,0,1,0,0,0,1,0,0
"642",22.09,1,0,0,0,0,0,1,0,0
"643",33.4,1,0,1,0,0,0,1,0,0
"644",23.55,1,0,1,0,0,0,1,0,0
"645",19.91,1,0,0,0,0,0,1,0,0
"646",20.4,1,0,0,0,0,0,1,0,0
"647",22.45,1,0,1,0,0,0,1,0,0
"648",24.58,1,0,1,0,0,0,1,0,0
"649",20.99,1,0,1,0,0,0,1,0,0
"650",36.5,1,0,0,1,0,0,1,0,0
"651",17.39,1,0,1,0,0,1,1,0,0
"652",17.61,1,0,1,1,0,1,1,0,0
"653",22.72,0,1,0,0,0,1,1,0,0
"654",16.51,1,0,1,0,0,0,1,0,0
"655",27.93,1,0,0,0,0,1,1,0,0
"656",21.83,1,0,0,0,0,1,1,0,0
"657",24.25,1,0,0,0,0,0,1,0,0
"658",19.52,1,0,0,0,0,0,1,0,0
"659",22.41,1,0,0,0,0,0,1,0,0
"660",22.61,1,0,1,0,0,0,1,0,0
"661",20.05,1,0,0,0,0,0,1,0,0
"662",22.35,1,0,0,1,0,1,1,0,0
"663",22.04,1,0,0,0,0,0,1,0,0
"664",33.22,1,0,0,0,0,1,1,1,0
"665",38.23,1,0,0,0,0,1,1,0,0
"666",32.22,0,1,1,0,0,1,1,0,0
"667",25.19,1,0,1,0,0,0,1,0,0
"668",19.43,1,0,1,0,0,0,1,0,0
"669",19.38,1,0,0,0,0,0,1,0,0
"670",24.96,1,0,0,0,0,0,1,0,0
"671",18.74,1,0,1,0,0,0,1,0,0
"672",21.21,1,0,0,0,0,0,1,0,0
"673",22.02,1,0,0,0,0,1,1,0,0
"674",32.41,1,0,1,0,0,1,1,0,0
"675",23.64,1,0,1,0,0,1,1,0,0
"676",28.07,1,0,1,0,0,1,1,0,0
"677",22.78,1,0,1,0,0,0,1,0,0
"678",24.36,1,0,1,0,0,0,1,0,0
"679",24.76,1,0,1,0,0,1,1,0,0
"680",28.88,1,0,1,0,0,0,1,0,0
"681",25.33,1,0,1,0,0,0,1,0,0
"682",27.47,1,0,1,0,0,0,1,0,0
"683",21.77,1,0,1,0,0,0,1,0,0
"684",22.06,1,0,1,0,0,0,1,0,0
"685",21.31,1,0,1,0,0,0,1,0,0
"686",24.45,1,0,1,0,0,1,1,0,0
"687",20.61,1,0,1,0,0,1,1,0,0
"688",34.6,1,0,1,0,0,0,1,0,0
"689",22.23,0,0,1,1,0,0,1,0,0
"690",23.41,1,0,0,0,0,0,1,0,0
"691",21.06,1,0,0,0,0,0,1,0,0
"692",22.84,0,0,1,1,0,1,1,1,0
"693",22.7,1,0,0,0,0,0,1,0,0
"694",21.84,1,0,0,0,0,0,1,0,0
"695",25.52,0,0,0,0,0,1,1,0,0
"696",23.56,1,0,0,0,0,1,1,0,0
"697",21.13,0,1,1,0,0,1,1,0,0
"698",23.03,1,0,0,0,0,0,1,0,0
"699",22,0,1,0,0,0,0,1,0,0
"700",24.26,0,1,1,0,0,1,1,0,0
"701",23.06,1,0,1,1,0,0,1,0,0
"702",22.23,1,0,1,1,0,0,1,0,0
"703",23.06,1,0,1,1,0,0,1,0,0
"704",23.55,1,0,0,0,0,0,1,0,0
"705",32.69,1,0,1,0,0,1,1,0,0
"706",28.39,1,0,1,0,0,0,1,0,0
"707",21.86,1,0,1,0,0,0,1,0,0
"708",21.14,1,0,1,0,0,0,1,0,0
"709",22.76,1,0,0,0,0,0,1,0,0
"710",25.47,1,0,1,0,0,0,1,0,0
"711",20.13,1,0,1,0,0,0,1,0,0
"712",17.33,1,0,1,0,0,0,1,0,0
"713",19.51,1,0,1,0,0,0,1,0,0
"714",19.32,0,0,1,0,0,0,1,0,0
"715",17.82,1,0,1,0,0,0,1,0,0
"716",22.87,1,0,1,0,0,0,1,0,0
"717",30.06,1,0,1,0,0,1,1,0,0
"718",14.66,1,0,1,0,0,0,1,0,0
"719",19.5,1,0,0,0,0,0,1,0,0
"720",19.23,1,0,0,0,0,0,1,0,0
"721",20.91,1,0,0,0,0,0,1,0,0
"722",17.77,1,0,0,0,1,0,1,0,0
"723",18.66,1,0,1,0,0,0,1,0,0
"724",17.32,1,0,1,0,0,0,1,0,0
"725",19.24,1,0,0,1,0,0,1,0,0
"726",16.31,1,0,0,0,0,0,1,0,0
"727",18.9,1,0,1,0,0,0,1,0,0
"728",23.91,1,0,1,0,0,1,1,0,0
"729",18.55,1,0,0,0,0,0,1,0,0
"730",21.06,1,0,0,0,0,0,1,0,0
"731",24.43,1,0,1,0,0,0,1,0,0
"732",25.6,1,0,1,0,0,1,1,0,0
"733",18.38,1,0,1,0,0,0,1,0,0
"734",20.14,0,1,1,1,0,0,1,0,0
"735",25.33,1,0,1,0,0,0,1,0,0
"736",17.14,1,0,1,0,0,0,1,0,0
"737",22.06,1,0,1,0,0,0,1,0,0
"738",18.97,1,0,1,0,0,0,1,0,0
"739",19.8,1,0,1,1,0,0,1,0,0
"740",20.61,1,0,0,0,0,0,1,0,0
"741",22.23,1,0,1,0,0,0,1,0,0
"742",24.63,0,0,0,0,0,1,1,0,0
"743",22.07,1,0,1,0,0,0,1,0,0
"744",19.62,1,0,0,0,0,0,1,0,0
"745",19.59,1,0,0,0,0,1,1,0,0
"746",24.09,1,0,0,0,0,0,1,0,0
"747",23.97,1,0,1,0,0,0,1,0,0
"748",32.37,1,0,1,0,0,1,1,1,0
"749",34.55,0,1,0,0,1,1,1,0,0
"750",27.52,1,0,0,1,0,0,1,0,0
"751",34.72,0,1,1,0,0,0,1,0,0
"752",22.26,1,0,0,0,0,0,1,0,0
"753",21.59,1,0,0,0,0,0,1,0,0
"754",21.75,1,0,0,0,0,0,1,0,0
"755",24.89,1,0,0,0,0,0,1,0,0
"756",19.18,1,0,1,0,0,0,1,0,0
"757",23.04,1,0,0,0,0,0,1,0,0
"758",24.97,0,1,0,0,0,0,1,0,0
"759",20.6,1,0,0,0,0,0,1,0,0
"760",15.66,1,0,0,0,0,0,1,0,0
"761",20.29,1,0,1,1,0,1,1,0,0
"762",22.62,1,0,1,0,0,0,1,0,0
"763",22.01,1,0,0,0,1,1,1,0,0
"764",26.34,0,0,1,0,0,0,1,0,0
"765",21.66,1,0,0,0,0,0,1,0,0
"766",20.36,1,0,0,0,0,0,1,0,0
"767",20.35,1,0,0,0,0,0,1,0,0
"768",21.69,1,0,1,1,0,1,1,0,0
"769",22.81,1,0,0,0,0,0,1,0,0
"770",24.61,1,0,0,0,0,0,1,0,0
"771",17.56,1,0,0,0,0,0,1,0,0
"772",22.82,1,0,0,0,0,0,1,0,0
"773",22.44,1,0,0,0,0,0,1,0,0
"774",24.58,0,0,0,0,0,0,1,0,0
"775",20.33,1,0,0,0,0,0,1,0,0
"776",18.99,1,0,1,0,0,0,1,0,0
"777",18.51,1,0,1,0,0,0,1,0,0
"778",23.53,1,0,1,0,0,0,1,0,0
"779",19.38,0,0,1,1,0,0,1,0,0
"780",25.67,1,0,1,0,0,0,1,0,0
"781",39.39,1,0,0,0,0,1,1,0,0
"782",42.24,1,0,1,1,0,1,1,0,0
"783",20.7,0,1,0,0,0,0,1,0,0
"784",33.83,0,1,0,0,0,1,1,0,0
"785",33.29,0,1,1,0,0,1,1,0,0
"786",29.68,1,0,1,0,0,1,1,0,0
"787",20.08,1,0,0,1,0,1,1,0,0
"788",20.32,1,0,1,0,0,0,1,0,0
"789",21.78,1,0,0,0,0,0,1,0,0
"790",27.75,1,0,1,0,0,0,1,0,0
"791",20.03,1,0,1,0,0,1,1,0,0
"792",19.62,1,0,0,0,0,0,1,0,0
"793",21.14,1,0,0,0,0,0,1,0,0
"794",23.91,1,0,0,0,0,0,1,0,0
"795",20.04,0,1,0,0,0,0,1,0,0
"796",20.39,1,0,0,0,0,0,1,0,0
"797",34.18,1,0,1,0,0,0,1,0,0
"798",20.34,0,0,1,1,0,1,1,0,0
"799",33.48,1,0,0,0,1,0,1,0,0
"800",20.45,0,0,0,0,0,1,1,0,0
"801",25.25,1,0,1,0,0,1,1,1,0
"802",24.02,1,0,0,1,0,0,1,0,0
"803",20.72,1,0,0,1,0,0,1,0,0
"804",18.32,1,0,0,0,0,0,1,0,0
"805",22.77,1,0,1,0,0,0,1,1,0
"806",37.24,0,1,1,1,0,1,1,1,0
"807",24.95,0,1,0,0,0,0,1,1,0
"808",23.97,1,0,0,0,0,0,1,0,0
"809",23.15,1,0,1,1,0,1,1,0,1
"810",21.06,1,0,0,0,0,0,1,0,0
"811",30.67,0,0,0,0,0,1,1,0,0
"812",35.04,1,0,0,0,0,0,1,0,0
"813",25.8,1,0,0,0,0,0,1,0,0
"814",24.13,1,0,0,0,0,0,1,0,0
"815",40.29,1,0,0,0,0,0,1,0,0
"816",36.59,1,0,0,0,0,0,1,0,0
"817",24.23,1,0,0,0,0,1,1,0,0
"818",29.4,1,0,0,0,0,0,1,0,0
"819",22.19,1,0,1,0,0,0,1,0,0
"820",16.72,1,0,0,0,0,0,1,0,0
"821",24.45,1,0,0,0,0,0,1,0,0
"822",28.36,1,0,1,0,0,0,1,0,0
"823",28.42,1,0,1,0,0,1,1,0,0
"824",24.73,0,1,0,0,0,0,1,0,0
"825",27.61,1,0,0,0,0,0,1,0,0
"826",23.39,0,0,1,0,0,0,1,0,0
"827",24.78,1,0,1,0,0,1,1,0,0
"828",32.84,1,0,0,0,0,0,1,0,0
"829",21.98,1,0,0,0,0,0,1,0,0
"830",19.77,0,1,0,0,0,0,1,0,0
"831",22.09,1,0,0,0,0,0,1,0,0
"832",24.95,1,0,0,0,0,0,1,0,0
"833",29.48,0,1,0,0,0,0,1,0,0
"834",22.83,1,0,1,0,0,0,1,0,0
"835",29.68,1,0,1,0,0,0,1,0,0
"836",19.59,1,0,1,0,0,0,1,0,0
"837",27.87,1,0,1,0,0,0,1,0,0
"838",23.71,1,0,1,0,0,0,1,0,0
"839",29.25,1,0,0,0,0,1,1,1,0
"840",21.43,1,0,0,0,0,0,1,0,0
"841",21.08,1,0,0,0,0,0,1,0,0
"842",21.54,1,0,0,0,0,0,1,0,0
"843",33.01,1,0,1,0,0,0,1,0,0
"844",17.89,1,0,0,0,0,0,1,0,0
"845",24.29,1,0,1,0,0,0,1,0,0
"846",21.42,1,0,1,0,0,0,1,0,0
"847",23.49,1,0,1,0,0,0,1,0,0
"848",34.67,1,0,1,0,0,0,1,0,0
"849",23.54,1,0,1,0,0,0,1,0,0
"850",23.52,1,0,1,0,0,0,1,0,0
"851",21.75,1,0,0,0,0,0,1,0,0
"852",17.69,1,0,0,0,1,0,1,0,0
"853",24.47,1,0,0,0,0,0,1,0,0
"854",25.4,1,0,1,0,0,0,1,0,0
"855",21.89,1,0,0,0,0,0,1,0,0
"856",21.15,0,0,1,1,0,0,1,0,0
"857",21.14,0,0,1,1,0,0,1,0,0
"858",18.28,1,0,0,0,0,0,1,0,0
"859",28.64,0,1,1,1,0,0,1,0,0
"860",28.38,0,0,0,0,0,0,1,0,0
"861",19.03,1,0,1,0,0,0,1,0,0
"862",19.99,1,0,1,0,0,0,1,0,0
"863",22.12,1,0,1,0,0,0,1,0,0
"864",28.21,1,0,1,0,0,0,1,0,0
"865",24.53,1,0,0,0,0,0,1,0,0
"866",31.59,1,0,0,0,0,1,1,0,0
"867",22.09,1,0,0,0,0,0,1,0,0
"868",20.19,1,0,0,0,0,0,1,0,0
"869",20.4,1,0,0,0,0,0,1,0,0
"870",20.94,1,0,0,0,0,0,1,0,0
"871",23.3,1,0,0,0,0,0,1,0,0
"872",22.7,1,0,0,0,0,0,1,0,0
"873",19.16,1,0,0,1,0,1,1,0,0
"874",18.13,1,0,0,0,0,0,1,0,0
"875",21.01,1,0,1,0,0,0,1,0,0
"876",24.15,1,0,1,0,0,0,1,0,0
"877",19.82,1,0,0,0,0,0,1,0,0
"878",22.98,1,0,0,0,0,0,1,0,0
"879",31.46,1,0,1,0,0,0,1,0,0
"880",15.46,1,0,0,0,0,0,1,0,0
"881",21.48,1,0,0,0,0,0,1,0,0
"882",23.23,1,0,1,0,0,0,1,0,0
"883",17.98,0,1,0,0,0,0,1,0,0
"884",21.2,1,0,0,0,0,0,1,0,0
"885",24.46,1,0,0,0,0,0,1,0,0
"886",26,1,0,0,0,0,0,1,0,0
"887",25.68,1,0,0,0,0,0,1,0,0
"888",25.03,1,0,1,0,0,0,1,0,0
"889",18.21,0,0,0,1,0,1,1,0,0
"890",29.14,1,0,0,0,0,1,1,0,0
"891",25.1,1,0,0,0,0,0,1,0,0
"892",32.04,0,0,0,0,0,1,1,0,0
"893",30.99,1,0,1,0,0,0,1,0,0
"894",34.84,1,0,1,0,0,0,1,0,0
"895",22.35,1,0,0,0,0,1,1,0,0
"896",19.37,1,0,0,0,0,1,1,0,0
"897",20.07,1,0,0,0,0,0,1,0,0
"898",20.62,1,0,1,0,0,0,1,0,0
"899",29.1,1,0,0,0,0,1,1,1,0
"900",34.33,1,0,0,0,1,1,1,1,0
"901",21.89,1,0,0,0,0,0,1,0,0
"902",25.64,1,0,0,0,0,0,1,0,0
"903",24.42,1,0,0,0,0,0,1,0,0
"904",24.54,1,0,0,0,0,1,1,0,0
"905",21.81,1,0,1,0,0,0,1,0,0
"906",25.59,1,0,1,0,0,0,1,0,0
"907",21.6,1,0,0,1,0,0,1,0,0
"908",21.73,1,0,0,0,0,0,1,0,0
"909",25.87,1,0,1,0,0,0,1,0,0
"910",17.62,1,0,1,0,0,0,1,0,0
"911",22.4,1,0,1,0,0,0,1,0,0
"912",17.03,1,0,1,0,0,0,1,0,0
"913",22.63,1,0,1,0,0,0,1,0,0
"914",21.42,1,0,1,0,0,1,1,0,0
"915",19.58,1,0,0,0,0,0,1,0,0
"916",21.6,1,0,1,0,0,0,1,0,0
"917",29.71,0,0,0,0,1,1,1,1,0
"918",19.61,1,0,1,0,0,0,1,0,0
"919",27.96,1,0,0,0,0,1,1,0,0
"920",23.76,1,0,0,0,0,1,1,0,0
"921",34.88,1,0,1,0,0,0,1,0,0
"922",25.96,0,1,1,0,0,0,1,0,0
"923",26.17,1,0,0,1,0,0,1,0,0
"924",20.72,1,0,1,0,0,1,1,0,0
"925",17.86,1,0,1,0,0,0,1,0,0
"926",25.66,1,0,1,0,0,0,1,0,0
"927",23.98,1,0,0,0,0,1,1,0,0
"928",19.96,0,1,0,0,0,1,1,0,0
"929",26.29,0,1,0,0,0,0,1,0,0
"930",21.05,1,0,0,1,0,0,1,0,0
"931",24.19,0,0,1,1,0,0,1,0,0
"932",30.53,1,0,1,0,0,1,1,0,0
"933",15.76,1,0,1,0,0,1,1,0,0
"934",24.43,1,0,0,0,0,0,1,0,0
"935",26.51,1,0,0,0,0,1,1,0,0
"936",16.81,1,0,1,0,0,1,1,0,0
"937",27.78,1,0,1,0,0,1,1,0,0
"938",22.38,1,0,0,0,0,0,1,0,0
"939",22.02,1,0,0,0,0,0,1,0,0
"940",24.59,0,1,0,0,0,1,1,0,0
"941",22.21,1,0,0,0,0,0,1,0,0
"942",20.72,1,0,1,1,1,1,1,0,0
"943",22.07,1,0,1,0,0,0,1,0,0
"944",25.96,1,0,1,0,0,1,1,0,0
"945",29.67,1,0,0,0,0,0,1,0,0
"946",25.49,1,0,0,0,0,1,1,0,0
"947",23.36,1,0,1,0,0,1,1,0,0
"948",21.68,1,0,0,1,0,1,1,0,0
"949",27.64,0,1,0,0,0,0,1,0,0
"950",29.94,1,0,1,0,0,0,1,0,0
"951",22.72,1,0,1,0,0,1,1,0,0
"952",16.15,1,0,1,0,0,0,1,0,0
"953",20.45,1,0,1,0,0,0,1,0,0
"954",15.9,1,0,1,0,0,0,1,0,0
"955",20.35,1,0,1,0,0,0,1,0,0
"956",22.29,1,0,1,0,0,0,1,0,0
"957",24.35,1,0,1,0,0,0,1,0,0
"958",23.52,1,0,1,0,0,0,1,0,0
"959",19.99,0,1,0,0,0,0,1,0,0
"960",17.67,1,0,0,0,0,0,1,0,0
"961",20.87,0,1,0,0,0,0,1,0,0
"962",19.33,1,0,0,1,1,0,1,0,0
"963",18.51,1,0,1,0,0,0,1,0,0
"964",21.32,1,0,0,1,0,0,1,0,0
"965",19.12,1,0,1,0,0,0,1,0,0
"966",15.58,1,0,1,0,0,0,1,0,0
"967",19.89,0,1,1,0,0,0,1,0,0
"968",15.61,1,0,0,0,0,0,1,0,0
"969",17.49,0,1,1,0,0,1,1,0,0
"970",16.17,1,0,1,0,0,0,1,0,0
"971",19.79,0,0,0,0,0,0,1,0,0
"972",23.68,1,0,1,0,0,0,1,0,0
"973",30.64,1,0,1,0,0,0,1,0,0
"974",20.14,0,0,0,0,0,1,1,0,0
"975",21.4,1,0,0,0,0,0,1,0,0
"976",20.92,1,0,0,0,0,0,1,0,0
"977",21.37,1,0,0,0,0,1,1,0,0
"978",19.43,1,0,1,0,0,0,1,0,0
"979",24.07,0,0,0,0,0,0,1,0,0
"980",20.38,1,0,1,0,0,0,1,0,0
"981",20.53,1,0,1,0,0,1,1,0,0
"982",23.07,1,0,0,0,0,0,1,0,0
"983",32.5,1,0,0,0,0,1,1,0,0
"984",20.26,1,0,0,0,0,0,1,0,0
"985",22.8,1,0,0,0,0,0,1,0,0
"986",22.97,0,0,0,0,0,0,1,0,0
"987",25.18,1,0,0,0,0,0,1,0,0
"988",31.95,1,0,1,0,0,0,1,0,0
"989",22.87,0,1,0,0,0,1,1,0,0
"990",40.44,0,1,0,0,0,1,1,0,0
"991",24.31,1,0,1,0,0,1,1,1,0
"992",20.57,0,1,0,0,0,1,1,0,0
"993",22.25,1,0,1,0,1,0,1,1,0
"994",24.88,0,1,0,0,0,1,1,0,0
"995",25.96,0,1,1,0,0,0,1,0,0
"996",21.9,0,1,0,0,1,1,1,0,0
"997",29.14,1,0,1,1,0,1,1,1,0
"998",19.3,1,0,0,0,0,0,1,0,0
"999",20.62,1,0,1,0,0,0,1,0,0
"1000",25.06,1,0,1,0,0,0,1,0,0
"1001",21.86,1,0,1,0,1,0,1,0,0
"1002",20.02,1,0,0,0,0,0,1,0,0
"1003",18.28,1,0,0,0,0,1,1,0,0
"1004",21.87,0,1,0,0,0,0,1,0,0
"1005",21.81,0,1,0,0,0,0,1,0,0
"1006",21.46,0,1,0,0,0,0,1,0,0
"1007",25.13,1,0,0,0,0,0,1,0,0
"1008",29.3,1,0,0,0,0,1,1,0,0
"1009",23.87,1,0,0,0,0,1,1,0,0
"1010",30.88,1,0,0,0,0,0,1,0,0
"1011",22.65,1,0,0,1,0,1,1,0,0
"1012",21.09,1,0,0,0,1,0,1,0,0
"1013",19.79,1,0,0,0,0,1,1,0,0
"1014",19.44,1,0,0,0,0,0,1,0,0
"1015",24.22,1,0,0,0,0,0,1,0,0
"1016",19.52,1,0,0,0,0,0,1,0,0
"1017",29.04,1,0,0,0,0,0,1,0,0
"1018",20.9,1,0,1,0,0,0,1,0,0
"1019",16.81,1,0,0,0,0,0,1,0,0
"1020",20.89,1,0,0,0,0,0,1,0,0
"1021",23.87,0,0,1,0,0,1,1,0,0
"1022",20.32,1,0,0,0,0,0,1,0,0
"1023",32.24,1,0,0,1,0,0,1,0,0
"1024",22.56,1,0,0,0,0,0,1,0,0
"1025",17.75,1,0,0,0,0,0,1,0,0
"1026",29.55,1,0,1,0,0,0,1,0,0
"1027",21.72,1,0,1,0,0,0,1,0,0
"1028",19.09,1,0,1,0,0,0,1,0,0
"1029",29.97,1,0,1,0,0,0,1,0,0
"1030",27.04,1,0,1,0,0,0,1,0,0
"1031",21.44,1,0,0,0,0,0,1,0,0
"1032",20.44,1,0,0,0,0,0,1,0,0
"1033",25.71,1,0,1,0,0,0,1,0,0
"1034",25.95,0,1,0,0,0,0,1,0,0
"1035",22.97,1,0,0,0,0,0,1,0,0
"1036",23.05,1,0,1,1,1,1,1,0,0
"1037",19.99,1,0,0,0,0,0,1,0,0
"1038",21.36,1,0,0,0,0,0,1,0,0
"1039",25.69,1,0,0,0,0,0,1,0,0
"1040",20.52,1,0,0,0,0,0,1,0,0
"1041",17.75,1,0,0,0,0,0,1,0,0
"1042",23.79,1,0,0,0,0,1,1,0,0
"1043",32.66,1,0,1,0,0,0,1,0,0
"1044",23.53,1,0,1,0,0,0,1,0,0
"1045",25.74,1,0,0,0,0,1,1,0,0
"1046",27.07,1,0,1,1,0,1,1,0,0
"1047",28.97,1,0,0,0,0,1,1,0,0
"1048",23.1,1,0,0,0,0,0,1,0,0
"1049",21.95,1,0,1,0,0,1,1,0,1
"1050",26.28,1,0,1,0,0,0,1,0,0
"1051",21.92,1,0,0,0,0,0,1,0,0
"1052",21.28,1,0,1,0,0,0,1,0,0
"1053",23.76,1,0,1,0,0,0,1,0,0
"1054",19.41,1,0,1,0,0,0,1,0,0
"1055",36.51,0,0,0,0,0,1,1,0,0
"1056",31.5,1,0,0,0,0,1,1,0,0
"1057",22.17,0,0,0,0,0,0,1,0,0
"1058",31.34,1,0,1,1,1,0,1,0,0
"1059",26.35,1,0,0,1,1,1,1,0,0
"1060",34.76,1,0,1,0,0,1,1,0,0
"1061",21.05,1,0,0,0,0,0,1,0,0
"1062",25.35,1,0,0,0,0,0,1,0,0
"1063",30.87,1,0,1,0,0,0,1,0,0
"1064",25.86,0,0,0,0,0,0,1,0,0
"1065",21.34,0,0,0,0,0,0,1,0,0
"1066",21.31,1,0,0,0,0,0,1,0,0
"1067",18.29,1,0,0,0,0,0,1,0,0
"1068",21.85,1,0,0,0,0,0,1,0,0
"1069",20.57,1,0,0,0,0,0,1,0,0
"1070",24.19,1,0,0,0,0,0,1,0,0
"1071",25.59,1,0,0,0,0,0,1,0,0
"1072",18.27,1,0,0,0,0,0,1,0,0
"1073",22.66,1,0,0,1,0,1,1,0,0
"1074",19.67,1,0,0,0,1,0,1,0,0
"1075",24.36,1,0,0,0,0,0,1,0,0
"1076",22.74,1,0,1,0,0,0,1,0,0
"1077",22.78,1,0,0,0,0,0,1,0,0
"1078",29.23,1,0,1,1,0,0,1,0,0
"1079",23.41,1,0,0,0,0,0,1,0,0
"1080",16.55,1,0,1,0,0,0,1,0,0
"1081",24.41,1,0,0,0,0,0,1,0,0
"1082",21.57,1,0,0,0,0,0,1,0,0
"1083",24.65,1,0,0,0,0,0,1,0,0
"1084",23.42,1,0,1,1,0,0,1,0,0
"1085",23.9,0,1,0,0,0,0,1,0,0
"1086",20.88,1,0,0,0,0,0,1,0,0
"1087",29.22,0,1,1,0,0,0,1,0,0
"1088",20.95,1,0,0,0,0,0,1,0,0
"1089",22.19,1,0,0,0,0,0,1,0,0
"1090",18.43,1,0,0,0,0,0,1,0,0
"1091",22.44,1,0,1,0,0,0,1,0,0
"1092",20.16,1,0,1,0,1,0,1,0,0
"1093",17.54,1,0,1,0,0,0,1,0,0
"1094",18.78,1,0,0,0,0,0,1,0,0
"1095",22,1,0,0,0,0,0,1,0,0
"1096",17.71,1,0,0,0,0,0,1,0,0
"1097",17.44,1,0,1,0,0,0,1,0,0
"1098",16.55,1,0,1,0,0,0,1,0,0
"1099",21.22,1,0,0,0,0,0,1,0,0
"1100",22.63,0,0,1,1,0,1,1,1,0
"1101",19.56,1,0,0,0,0,0,1,0,0
"1102",23.12,0,1,1,1,1,1,1,0,0
